CHW_SKU_NUMBER	MC2_NAME	MC3_NAME	CHW_PRIMARY_SUPPLIER_NAME	PRODUCT	CHW_PRIMARY_SUPPLIER_NUMBER	SKU_NAME	PURCHASE_MOQ	CHW_UNITS_PER_CARTON	CHW_MASTER_CASE_PACK	CHW_MASTER_CARTON_CBM	DEST	Demand
2031758	Toys	Plush Toys	P27093-SPORTPET DESIGNS LLC	Frisco Coastal Critters Jellyfish Felt Ball Cat Toy	P27093	Frisco Coastal Critters Jellyfish Felt Ball Cat Toy	3000	0.0	150.0	0.10368	MDT1	0.0
2031742	Toys	Plush Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Coastal Critters Sardine Plush Pouch with Teaser Cat Toy with Silvervine & Catnip	3755	Frisco Coastal Critters Sardine Plush Pouch with Teaser Cat Toy with Silvervine & Catnip	1512	0.0	36.0	0.01702	MDT1	0.0
2029310	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Coastal Critters Sardine Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	P20837	Frisco Coastal Critters Sardine Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	1224	0.0	72.0	0.075702	MDT1	0.0
2031726	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Axolotl Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	P20837	Frisco Axolotl Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	1200	0.0	48.0	0.05016	MDT1	0.0
2032726	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Coastal Critters Shrimp & Sardine Wool Cat Toy with Silvervine & Catnip	P000421	Frisco Coastal Critters Shrimp & Sardine Wool Cat Toy with Silvervine & Catnip, 3 count	3024	0.0	48.0	0.02184	MDT1	0.0
2085590	Toys	Fetch Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara & Hot Tub Interactive Plush with Fetch Squeaky Tennis Ball Dog Toy	P20837	Frisco Capybara & Hot Tub Interactive Plush with Fetch Squeaky Tennis Ball Dog Toy, Medium	1200	0.0	48.0	0.097266	MDT1	0.0
2085558	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Muscle Plush with TPR Squeaky Dog Toy	P20837	Frisco Capybara Muscle Plush with TPR Squeaky Dog Toy, Medium/Large	1200	0.0	24.0	0.11248	MDT1	0.0
2085574	Toys	Fetch Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Capybara Plush with TPR Ball Squeaky Dog Toy	3755	Frisco Capybara Plush with TPR Ball Squeaky Dog Toy, Small/Medium	2016	0.0	48.0	0.06022246020000001	MDT1	0.0
2085542	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara with Donut Plush Squeaky Dog Toy	P20837	Frisco Capybara with Donut Plush Squeaky Dog Toy, Medium/Large	1206	0.0	18.0	0.067032	MDT1	0.0
2085526	Toys	Rope & Tug Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Flower 3-in-1 Rubber, Rope & Plush Squeaky Dog Toy	P20837	Frisco Capybara Flower 3-in-1 Rubber, Rope & Plush Squeaky Dog Toy, Medium	1200	0.0	24.0	0.060458	MDT1	0.0
2085510	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Wobble Plush Cat Toy with Silvervine & Catnip	P20837	Frisco Capybara Wobble Plush Cat Toy with Silvervine & Catnip	1248	0.0	96.0	0.039368	MDT1	0.0
2085622	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Donut Plush Cat Toy with Compressed Silvervine & Catnip Ball	P20837	Frisco Capybara Donut Plush Cat Toy with Compressed Silvervine & Catnip Ball	1248	0.0	96.0	0.075348	MDT1	0.0
2085606	Toys	Subscription Boxes & Variety Packs	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Capybara Plush, Ball, Crinkle & Spring Variety Pack Cat Toy with Silvervine & Catnip	3755	Frisco Capybara Plush, Ball, Crinkle & Spring Variety Pack Cat Toy with Silvervine & Catnip, 4 count	1512	0.0	72.0	0.032042085076992	MDT1	0.0
2489158	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Nesting Cat Scratcher Toy with Catnip	P27093	Frisco Nesting Cat Scratcher Toy with Catnip, Natural Chevron	2000	0.0	4.0	0.05954701839999999	MDT1	0.0
2489166	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Wave Cat Scratcher Toy with Catnip	P27093	Frisco Wave Cat Scratcher Toy with Catnip, Natural Chevron	2004	0.0	6.0	0.061210151392000006	MDT1	0.0
2254574	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Double-Wide Cat Scratcher Toy with Catnip	P27093	Frisco Double-Wide Cat Scratcher Toy with Catnip, 1 count, Natural Chevron	2004	0.0	12.0	0.080264484924	MDT1	0.0
2257582	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Step-In Cat Scratcher Toy with Catnip	P27093	Frisco Step-In Cat Scratcher Toy with Catnip, Natural Chevron	2000	0.0	4.0	0.06710004919199998	MDT1	0.0
2257902	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Step-In Cat Scratcher Toy Refill with Catnip	P27093	Frisco Step-In Cat Scratcher Toy Refill with Catnip, 2 count	2004	0.0	6.0	0.0581022	MDT1	0.0
2257870	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Cat House Cat Scratcher Toy Refill with Catnip	P27093	Frisco Cat House Cat Scratcher Toy Refill with Catnip, 2 count	2004	0.0	6.0	0.062256768	MDT1	0.0
2257886	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Single-Wide Cat Scratcher Toy Refill with Catnip	P27093	Frisco Single-Wide Cat Scratcher Toy Refill with Catnip, 2 count	2016	0.0	18.0	0.07841914500000001	MDT1	0.0
247916	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Heavy Duty All-in-1 Multi-Stage 3 Door Collapsible Wire Dog Crate	B000164	Frisco Heavy Duty All-in-1 Multi-Stage 3 Door Collapsible Wire Dog Crate, Large	250	1.0	1.0	0.08927973438572251	TLA	132.13302666914274
128075	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 33-in Heavy Duty Sisal Cat Scratching Post	B3755	Frisco 33-in Heavy Duty Sisal Cat Scratching Post, Cream	100	1.0	1.0	0.0409605	TLA	4431.546462220408
144850	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Dog Crate Mat	B000064	Frisco Dog Crate Mat, Dark Gray, 54-in	252	0.0	12.0	0.6736127999999999	TLA	129.84926849085844
353207	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Bolster Bench Car Seat Cover	P000544	Frisco Bolster Bench Car Seat Cover, Large, Black	300	0.0	4.0	0.134946	TLA	133.97427137729952
210235	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Gray Basket Weave Dog Crate Mat	B000064	Frisco Gray Basket Weave Dog Crate Mat, 48-in	504	0.0	8.0	0.21888	TLA	202.06133178031942
169663	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Water Resistant Hammock Car Seat Cover	P000544	Frisco Water Resistant Hammock Car Seat Cover, Regular, Black	300	0.0	12.0	0.06786	TLA	141.88650935305336
89558	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Premium Dog Training & Potty Pads	P000486	Frisco Giant Premium Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 30 count	800	4.0	4.0	0.08105937708699906	TLA	2142.2554324533544
97486	Containment & Gear	Containment	P000398-TANGSHAN KANGBEI PET PRODUCTS CO. LTD	Frisco Dog & Small Pet Wire Exercise Pen with Step-Through Door	P000398	Frisco Dog & Small Pet Wire Exercise Pen with Step-Through Door, Black, 42-in	400	0.0	1.0	0.050404626931124304	TLA	256.5686236906098
160808	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Fold & Carry Single Door Collapsible Wire Dog Crate	B000164	Frisco Fold & Carry Single Door Collapsible Wire Dog Crate, Blue, Small	250	1.0	1.0	0.032732810148442315	TLA	130.22307039054706
163749	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 33-in Heavy Duty Sisal Cat Scratching Post	B3755	Frisco 33-in Heavy Duty Sisal Cat Scratching Post, Gray	100	1.0	1.0	0.0409605	TLA	3896.5966058198583
163745	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 20-in Faux Fur Cat Tree	B3755	Frisco 20-in Faux Fur Cat Tree, Gray	100	1.0	1.0	0.02467125	TLA	1688.2944034766585
140149	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Cream, 1 count	100	1.0	1.0	0.009900155035172083	TLA	1219.1579174245257
173778	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Medium Dog Training & Potty Pads	P000486	Frisco Medium Dog Training & Potty Pads, 21 x 21-in, Unscented, 100 count	800	4.0	4.0	0.059441430845267304	TLA	3390.556972886298
211404	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Gray, 1 count	100	1.0	1.0	0.009900128304796788	TLA	464.45516594797067
144994	Containment & Gear	Containment	P000544-SHANGHAI SENFUL CO LTD	Frisco Premium Travel Bag Dog & Cat Carrier	P000544	Frisco Premium Travel Bag Dog & Cat Carrier, Black, Small	300	10.0	10.0	0.069905	TLA	145.96279356446655
258360	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Quilted Water Resistant Bench Car Seat Cover	P000544	Frisco Quilted Water Resistant Bench Car Seat Cover, Cream	300	0.0	4.0	0.08398	TLA	137.75536107111546
112076	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Gray, Large	250	5.0	5.0	0.0636771	TLA	598.2755134652755
336834	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Reversible Cat Mat, Calico Cat	B000064	Frisco Sherpa Reversible Cat Mat, Calico Cat	288	0.0	72.0	0.5054040937554747	TLA	321.6594331344895
144826	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Reversible Cat Mat	B000064	Frisco Sherpa Reversible Cat Mat, Light Gray Basket Weave Print	288	0.0	72.0	0.5054049125105486	TLA	347.2919314695472
255337	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Self Warming Dog Crate Mat	B000064	Frisco Self Warming Dog Crate Mat, 36-in	240	0.0	24.0	0.407407	TLA	114.04766054817748
289633	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Faux Linen Dog Crate Cover	B000064	Frisco Faux Linen Dog Crate Cover, Brown, 48in	248	0.0	8.0	0.0384	TLA	125.20396447312697
113293	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover	B000064	Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover, Khaki Green, Medium	256	0.0	8.0	0.3968038569137037	TLA	417.11402319684424
373443	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Cushioned Wall Mounted Cat Wall Shelf	3755	Frisco Cushioned Wall Mounted Cat Wall Shelf	100	0.0	1.0	0.01361617646445587	TLA	442.82328691900364
296690	Beds & Furniture	Furniture	P19403-SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD	Frisco Sunflower Cat Scratching Post, Single Post	P19403	Frisco Sunflower Cat Scratching Post, Single Post	50	1.0	1.0	0.029106	TLA	383.3098229916464
140162	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Covered Tent Cat & Dog Bed	B000064	Frisco Covered Tent Cat & Dog Bed, Beige, Medium	256	0.0	8.0	0.25855451313697564	TLA	335.8799720762848
105074	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 20-in Faux Fur Cat Tree	B3755	Frisco 20-in Faux Fur Cat Tree, Ivory	100	1.0	1.0	0.02467125	TLA	286.7891824029964
256024	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 54-in	256	0.0	8.0	0.767312	TLA	113.79145184772361
144986	Containment & Gear	Containment	P000544-SHANGHAI SENFUL CO LTD	Frisco Basic Dog & Cat Carrier Bag, Black	P000544	Frisco Basic Dog & Cat Carrier Bag, Black, Pink Trim, Small/Medium	300	10.0	10.0	0.068816	TLA	158.11467506190777
144846	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Dog Crate Mat	B000064	Frisco Dog Crate Mat, Dark Gray, 30-in	240	0.0	24.0	0.408	TLA	120.2728627110171
232173	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, Large	252	0.0	6.0	0.279075	TLA	137.93472614286938
289340	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Animal Series Cat Condo, Llama	3755	Frisco Animal Series Cat Condo, Llama	100	1.0	1.0	0.059746790368617235	TLA	234.8785437411557
309793	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco X-Large Eco-Conscious Dog Training & Potty Pads	P000486	Frisco X-Large Eco-Conscious Dog Training & Potty Pads, 28 x 34-in, Unscented, 75 count	800	1.0	1.0	0.04373732259628063	TLA	1437.8468266860523
227462	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Charcoal Dog Training & Potty Pads	P000486	Frisco Giant Charcoal Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count	800	1.0	1.0	0.034453041843951454	TLA	1161.6925526703305
165204	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, Large	252	0.0	6.0	0.279075	TLA	268.61391307106845
271613	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Quilted Front Carseat Cover, Black, Regular	P000544	Frisco Quilted Front Carseat Cover, Black, Regular	300	0.0	12.0	0.084303	TLA	150.17885146469845
280288	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Metal Pattern Extra Tall Auto-close Dog Gate	P18120	Frisco Metal Pattern Extra Tall Auto-close Dog  Gate, 41-in, Black	150	0.0	1.0	0.05582170400561512	TLA	87.02555682877286
256020	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 30-in	240	0.0	24.0	0.44352	TLA	130.0232437858333
277914	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Dog Bucket Booster Seat	P000544	Frisco Travel Dog Bucket Booster Seat, Black, Large	300	0.0	4.0	0.200694	TLA	156.61379583634957
110502	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Mocha, 18"""	240	0.0	48.0	0.215636	TLA	154.34683233662625
128079	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 33-in Heavy Duty Sisal Cat Scratching Post	B3755	Frisco 33-in Heavy Duty Sisal Cat Scratching Post, Brown	100	1.0	1.0	0.0409605	TLA	362.7082223610094
143963	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Water Resistant Bench Car Seat Cover	P000544	Frisco Water Resistant Bench Car Seat Cover, Regular, Grey	300	0.0	12.0	0.06786	TLA	145.59400548922542
373439	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Acrylic Bowl Wall Mounted Cat Wall Shelf	3755	Frisco Acrylic Bowl Wall Mounted Cat Wall Shelf	100	0.0	1.0	0.05747574488062576	TLA	201.6633807616272
110504	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Mocha, 24"""	252	0.0	36.0	0.37271	TLA	123.10530187172962
109780	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Heavy Duty Fold & Carry Single Door Collapsible Wire Dog Crate	B000164	Frisco Heavy Duty Fold & Carry Single Door Collapsible Wire Dog Crate, Small	250	1.0	1.0	0.03519990316663352	TLA	123.02419289427151
109788	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Heavy Duty Fold & Carry Double Door Collapsible Wire Dog Crate	B000164	Frisco Heavy Duty Fold & Carry Double Door Collapsible Wire Dog Crate, Small	250	1.0	1.0	0.03519990316663352	TLA	152.42025637537006
256023	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 48-in	250	0.0	10.0	0.717288	TLA	152.3271682953322
221970	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel Extra Wide Auto-Close Dog Gate	P18120	Frisco Steel Extra Wide Auto-Close Dog Gate, Gray, 30-in	100	1.0	1.0	0.04838844185387924	TLA	55.656259375504455
277916	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Dog Bucket Booster Seat	P000544	Frisco Travel Dog Bucket Booster Seat, Gray/Teal, Large	300	0.0	4.0	0.200694	TLA	136.2026809159475
278180	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Gray, 36"""	240	0.0	24.0	0.5733	TLA	153.74847567013651
144847	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Dog Crate Mat	B000064	Frisco Dog Crate Mat, Dark Gray, 36-in	256	0.0	16.0	0.308016	TLA	156.2786582754576
110503	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Mocha, 22"""	240	0.0	48.0	0.35511	TLA	138.37082357157806
299415	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Durable Crate Mat	B000064	Frisco Durable Crate Mat, Black, 35-in	252	0.0	12.0	0.357357	TLA	131.62512080045093
361012	Containment & Gear	Containment	P20745-XIAMEN SUNNYPET PRODUCT CO LTD	Frisco Outdoor Wooden Cat House with Balcony & Step Ladder	P20745	Frisco Outdoor Wooden Cat House with Balcony & Step Ladder, Brown	100	0.0	1.0	0.097284	TLA	54.527993401273115
258358	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Premium Quilted Water Resistant Hammock Car Seat Cover with Seatbelt Tether & Travel Bag	P000544	Frisco Premium Quilted Water Resistant Hammock Car Seat Cover with Seatbelt Tether & Travel Bag, Black/Teal	300	0.0	4.0	0.0918	TLA	258.16525769663616
110506	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Mocha, 36"""	240	0.0	24.0	0.5733	TLA	336.60792342335316
140154	Containment & Gear	Gear	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 18.5 or 24.5 Inch 2-in-1 Cat & Dog Stairs	B3755	Frisco 18.5 or 24.5 Inch 2-in-1 Cat & Dog Stairs	100	1.0	1.0	0.06119297095574879	TLA	56.741113943675536
156784	Containment & Gear	Gear	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Deluxe Wooden Carpeted Cat & Dog Ramp	3755	Frisco Deluxe Wooden Carpeted Cat & Dog Ramp, Brown	100	1.0	1.0	0.07556847024567044	TLA	97.820845849325
278181	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Gray, 42"""	256	0.0	16.0	0.57876	TLA	141.40984009869686
256022	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 42-in	250	0.0	10.0	0.595296	TLA	559.3411960224641
346083	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Travel Safety Dog & Cat Carrier	P000544	Frisco Travel Safety Dog & Cat Carrier, Medium	300	0.0	10.0	0.10431	TLA	156.4073355368647
252034	Containment & Gear	Containment	P000398-TANGSHAN KANGBEI PET PRODUCTS CO. LTD	Frisco Ultimate Heavy Duty Steel Metal Playpen	P000398	Frisco Ultimate Outdoor Heavy Duty Steel Metal Playpen, 1 count	50	1.0	1.0	0.12768521318493523	TLA	47.71981688359654
258357	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Premium Quilted Water Resistant Hammock Car Seat Cover with Seatbelt Tether & Travel Bag	P000544	Frisco Premium Quilted Water Resistant Hammock Car Seat Cover with Seatbelt Tether & Travel Bag, Black/Gray	300	0.0	4.0	0.0918	TLA	252.28340720760377
256021	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 36-in	252	0.0	18.0	0.70488	TLA	277.3748439872781
305151	Containment & Gear	Containment	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Arch 4-Panel Solid Wood Dog Gate	3755	Frisco Arch 4-Panel Solid Wood Dog Gate, 36-in, Gray	100	1.0	1.0	0.0750471582214558	TLA	56.349020210044955
88787	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Fold & Carry Double Door Collapsible Wire Dog Crate	B000164	Frisco Fold & Carry Double Door Collapsible Wire Dog Crate, Medium	250	0.0	1.0	0.04544847342854879	TLA	198.3510167135224
211408	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 20-in Faux Fur Cat Tree	B3755	Frisco 20-in Faux Fur Cat Tree, Cheetah	100	1.0	1.0	0.02467125	TLA	352.8092113052514
952926	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	"Frisco Lucky Bamboo 35.5"" Cat Scratching Posts with Toys"	B3755	"Frisco Lucky Bamboo 35.5"" Cat Scratching Posts with Toys"	100	0.0	1.0	0.036665875	TLA	174.18805575927738
214391	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 65-in XXL Heavy Duty Cat Tree	B3755	Frisco 65-in XXL Heavy Duty Cat Tree, Cream	100	1.0	1.0	0.122923125	TLA	197.8458058374217
211405	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Cheetah, 1 count	100	1.0	1.0	0.009900128304796788	TLA	92.25403746712792
210136	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Long Faux Fur Donut Cat & Dog Bed	B000064	Frisco Long Faux Fur Donut Cat & Dog Bed, Sand, Medium	256	0.0	8.0	0.47812964739633185	TLA	137.9430838932089
112081	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed	B3722	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed, Terracotta, L:  43.7-in L  x  32.4-in W, 1 count	264	24.0	24.0	0.04941	TLA	206.9823522187781
99229	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Brown, Medium	252	6.0	6.0	0.05881245	TLA	255.44433825064516
112072	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Green, Large	250	5.0	5.0	0.0636771	TLA	278.84798363048185
232171	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, Small	248	0.0	8.0	0.1449	TLA	142.73013868378746
952894	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	"Frisco Tiki Hut 31"" Cat Tree & Condo"	3755	"Frisco Tiki Hut 31"" Cat Tree & Condo"	100	0.0	1.0	0.052668255967032895	TLA	93.35515165398878
